datetime,temp,rh,precip,radiation,wet,block
2025-10-01 12:00:00,22.6,76,0.5,645.0,True,145
2025-10-01 13:00:00,22.1,86,0.3,616.0,True,145
2025-10-01 14:00:00,22.3,83,0.9,381.0,True,145
2025-10-01 15:00:00,21.8,84,2.2,270.0,True,145
2025-10-01 16:00:00,21.1,85,4.9,163.0,True,145
2025-10-01 17:00:00,20.6,86,5.4,62.0,True,145
2025-10-01 18:00:00,20.1,88,4.9,11.0,True,145
2025-10-01 19:00:00,19.8,84,3.7,0.0,True,145
2025-10-01 20:00:00,19.6,86,1.6,0.0,True,145
2025-10-01 21:00:00,19.5,86,0.0,0.0,False,146
2025-10-01 22:00:00,19.2,88,0.0,0.0,False,146
2025-10-01 23:00:00,18.9,90,0.0,0.0,False,146
